beneficiary_id,ration_card_id,head_of_household,household_size,scheme_type,entitlement_kg,rice_entitlement_kg,wheat_entitlement_kg,current_fps_id,district,taluk,latitude,longitude,registered_mobile,status,created_at
BEN-008675,RC2024108674,Harita Peri,6,PHH,30,19,11,FPS-0376,BENGALURU_URBAN,BEN-Taluk-1,13.153807,77.696364,9000067978,ACTIVE,2023-12-27
BEN-008676,RC2025108675,Urvi Sandhu,4,PHH,20,13,7,FPS-0236,HASSAN,HAS-Taluk-3,12.674105,76.153931,9000068975,ACTIVE,2023-04-10
BEN-008677,RC2023108676,Amrita Borde,7,AAY,35,21,14,FPS-0328,TUMAKURU,TUM-Taluk-1,13.144069,76.93102,9000069972,MIGRATED,2023-10-13
BEN-008678,RC2024108677,Waida Grover,4,PHH,20,13,7,FPS-0435,MANDYA,MAN-Taluk-1,12.819195,76.984911,9000070969,ACTIVE,2022-02-21
BEN-008679,RC2025108678,Ishita Salvi,4,PHH,20,13,7,FPS-0062,SHIVAMOGGA,SHI-Taluk-2,13.663822,75.730488,9000071966,ACTIVE,2023-04-03
BEN-008680,RC2023108679,Jagdish Cheema,4,PHH,20,11,9,FPS-0147,MANDYA,MAN-Taluk-3,12.318631,76.583718,9000072963,ACTIVE,2022-02-19
BEN-008681,RC2024108680,Lohit Shukla,2,PHH,10,6,4,FPS-0476,BENGALURU_URBAN,BEN-Taluk-2,13.283526,77.7588,9000073960,ACTIVE,2024-04-24
BEN-008682,RC2025108681,Lakshmi Nair,6,PHH,30,19,11,FPS-0124,SHIVAMOGGA,SHI-Taluk-1,13.718124,75.780245,9000074957,ACTIVE,2023-06-11
BEN-008683,RC2023108682,Falan Singhal,3,PHH,15,10,5,FPS-0180,HASSAN,HAS-Taluk-2,13.271758,76.204277,9000075954,ACTIVE,2022-03-02
BEN-008684,RC2024108683,Liam Nanda,4,PHH,20,12,8,FPS-0077,MYSURU,MYS-Taluk-4,11.950729,76.484569,9000076951,ACTIVE,2024-05-28
BEN-008685,RC2025108684,Nitesh Dugal,4,AAY,35,22,13,FPS-0461,HASSAN,HAS-Taluk-1,12.676288,76.151754,9000077948,MIGRATED,2022-06-29
BEN-008686,RC2023108685,Chavvi Khare,3,PHH,15,10,5,FPS-0587,SHIVAMOGGA,SHI-Taluk-1,13.801523,75.548494,9000078945,ACTIVE,2022-08-26
BEN-008687,RC2024108686,Jagdish Dube,3,PHH,15,9,6,FPS-0418,SHIVAMOGGA,SHI-Taluk-3,13.553452,75.8672,9000079942,MIGRATED,2024-04-02
BEN-008688,RC2025108687,Anjali Bajaj,4,PHH,20,13,7,FPS-0105,HASSAN,HAS-Taluk-4,13.21354,76.275675,9000080939,ACTIVE,2022-03-18
BEN-008689,RC2023108688,Rishi Narasimhan,4,PHH,20,12,8,FPS-0043,SHIVAMOGGA,SHI-Taluk-1,13.465882,75.790669,9000081936,ACTIVE,2023-10-01
BEN-008690,RC2024108689,Keya Singh,3,PHH,15,9,6,FPS-0432,BENGALURU_URBAN,BEN-Taluk-2,12.66518,77.363178,9000082933,ACTIVE,2024-05-20
BEN-008691,RC2025108690,Darsh Banik,3,PHH,15,9,6,FPS-0417,HASSAN,HAS-Taluk-2,13.236833,75.703248,9000083930,ACTIVE,2022-02-26
BEN-008692,RC2023108691,Andrew Dyal,5,PHH,25,15,10,FPS-0014,MYSURU,MYS-Taluk-1,12.344539,76.720476,9000084927,ACTIVE,2022-06-30
BEN-008693,RC2024108692,Neel Nori,2,PHH,10,6,4,FPS-0078,TUMAKURU,TUM-Taluk-3,13.451389,76.972584,9000085924,ACTIVE,2023-12-30
BEN-008694,RC2025108693,Reyansh Parsa,4,PHH,20,12,8,FPS-0277,MYSURU,MYS-Taluk-4,12.258671,76.626175,9000086921,ACTIVE,2022-09-09
BEN-008695,RC2023108694,Bakhshi Raju,3,PHH,15,9,6,FPS-0482,BENGALURU_URBAN,BEN-Taluk-3,12.817091,77.581583,9000087918,ACTIVE,2023-04-28
BEN-008696,RC2024108695,Vansha Tandon,4,PHH,20,12,8,FPS-0008,MYSURU,MYS-Taluk-1,12.542181,76.31687,9000088915,ACTIVE,2024-01-22
BEN-008697,RC2025108696,Arjun Krishna,5,AAY,35,21,14,FPS-0580,HASSAN,HAS-Taluk-1,13.468438,76.26538,9000089912,ACTIVE,2022-06-03
BEN-008698,RC2023108697,Rayaan Patil,2,PHH,10,6,4,FPS-0022,MANDYA,MAN-Taluk-1,12.367671,76.662242,9000050909,ACTIVE,2023-08-31
BEN-008699,RC2024108698,Eshana Tandon,3,PHH,15,9,6,FPS-0420,MYSURU,MYS-Taluk-1,12.07333,76.340386,9000051906,ACTIVE,2023-05-25
BEN-008700,RC2025108699,Naveen Sahni,3,PHH,15,10,5,FPS-0286,HASSAN,HAS-Taluk-3,12.572331,76.337283,9000052903,ACTIVE,2023-08-10
BEN-008701,RC2023108700,Jeet Merchant,3,PHH,15,10,5,FPS-0222,MANDYA,MAN-Taluk-2,12.518193,76.80626,9000053900,ACTIVE,2024-03-29
BEN-008702,RC2024108701,Ekaja Krish,3,PHH,15,9,6,FPS-0109,TUMAKURU,TUM-Taluk-1,13.732648,76.843496,9000054897,ACTIVE,2022-06-10
BEN-008703,RC2025108702,Faris Kuruvilla,3,PHH,15,8,7,FPS-0421,TUMAKURU,TUM-Taluk-2,13.741634,76.915799,9000055894,ACTIVE,2024-02-18
BEN-008704,RC2023108703,Guneet Mangat,2,PHH,10,6,4,FPS-0468,SHIVAMOGGA,SHI-Taluk-1,13.804607,75.860077,9000056891,MIGRATED,2022-10-13
BEN-008705,RC2024108704,Zehaan Sawhney,4,AAY,35,22,13,FPS-0432,BENGALURU_URBAN,BEN-Taluk-2,12.646007,77.349706,9000057888,ACTIVE,2023-03-04
BEN-008706,RC2025108705,Isha Rastogi,5,PHH,25,16,9,FPS-0157,BENGALURU_URBAN,BEN-Taluk-4,12.703608,77.419143,9000058885,ACTIVE,2022-12-26
BEN-008707,RC2023108706,Faras Keer,2,PHH,10,6,4,FPS-0238,BENGALURU_URBAN,BEN-Taluk-3,12.675548,77.447512,9000059882,ACTIVE,2023-07-29
BEN-008708,RC2024108707,Ayush Prabhu,5,PHH,25,14,11,FPS-0336,HASSAN,HAS-Taluk-4,12.607429,76.206001,9000060879,ACTIVE,2022-01-04
BEN-008709,RC2025108708,Lopa Kashyap,2,PHH,10,6,4,FPS-0037,SHIVAMOGGA,SHI-Taluk-1,13.705006,75.838211,9000061876,ACTIVE,2023-08-10
BEN-008710,RC2023108709,Tripti Char,3,PHH,15,9,6,FPS-0505,HASSAN,HAS-Taluk-2,13.23295,76.314773,9000062873,ACTIVE,2022-12-18
BEN-008711,RC2024108710,Meera Dixit,3,PHH,15,10,5,FPS-0084,TUMAKURU,TUM-Taluk-4,13.700695,77.06615,9000063870,ACTIVE,2022-11-13
BEN-008712,RC2025108711,Vasatika Parikh,5,PHH,25,14,11,FPS-0549,SHIVAMOGGA,SHI-Taluk-4,13.718616,75.733542,9000064867,ACTIVE,2023-07-03
BEN-008713,RC2023108712,Chaaya Batra,4,PHH,20,12,8,FPS-0381,SHIVAMOGGA,SHI-Taluk-4,14.046722,75.562347,9000065864,ACTIVE,2022-02-21
BEN-008714,RC2024108713,Pahal Borde,3,PHH,15,9,6,FPS-0088,BENGALURU_URBAN,BEN-Taluk-4,12.621517,77.426066,9000066861,ACTIVE,2022-06-02
BEN-008715,RC2025108714,Ekani Shah,1,PHH,5,3,2,FPS-0529,MANDYA,MAN-Taluk-4,12.633152,76.952246,9000067858,ACTIVE,2023-09-01
BEN-008716,RC2023108715,Ucchal Kadakia,3,PHH,15,9,6,FPS-0269,BENGALURU_URBAN,BEN-Taluk-3,12.830979,77.678066,9000068855,ACTIVE,2022-09-15
BEN-008717,RC2024108716,Chaitaly Mann,1,PHH,5,3,2,FPS-0052,MYSURU,MYS-Taluk-4,11.933192,76.614798,9000069852,ACTIVE,2024-02-27
BEN-008718,RC2025108717,Hemang Kale,3,PHH,15,9,6,FPS-0275,BENGALURU_URBAN,BEN-Taluk-2,13.059583,77.822064,9000070849,MIGRATED,2023-11-27
BEN-008719,RC2023108718,Tamanna Batra,2,PHH,10,6,4,FPS-0043,SHIVAMOGGA,SHI-Taluk-1,13.501039,75.846259,9000071846,MIGRATED,2023-05-29
BEN-008720,RC2024108719,Amara Prabhu,5,PHH,25,14,11,FPS-0032,BENGALURU_URBAN,BEN-Taluk-1,12.561616,77.682572,9000072843,ACTIVE,2022-08-07
BEN-008721,RC2025108720,Oliver Kale,4,PHH,20,12,8,FPS-0528,TUMAKURU,TUM-Taluk-3,13.325726,76.841632,9000073840,ACTIVE,2023-02-24
BEN-008722,RC2023108721,Radhika Roy,6,PHH,30,17,13,FPS-0153,TUMAKURU,TUM-Taluk-3,13.321522,77.005912,9000074837,ACTIVE,2024-01-10
BEN-008723,RC2024108722,Balvan Virk,4,PHH,20,12,8,FPS-0573,HASSAN,HAS-Taluk-4,12.752249,76.174916,9000075834,ACTIVE,2023-09-12
BEN-008724,RC2025108723,Dhruv Korpal,4,AAY,35,22,13,FPS-0439,MYSURU,MYS-Taluk-3,12.233615,77.052612,9000076831,ACTIVE,2023-11-07
BEN-008725,RC2023108724,Onkar Kohli,1,PHH,5,3,2,FPS-0440,TUMAKURU,TUM-Taluk-3,13.607925,76.98262,9000077828,MIGRATED,2023-11-05
BEN-008726,RC2024108725,Hemal Lala,5,AAY,35,20,15,FPS-0075,BENGALURU_URBAN,BEN-Taluk-2,12.915514,77.795042,9000078825,ACTIVE,2024-05-25
BEN-008727,RC2025108726,Ojas Saha,6,PHH,30,18,12,FPS-0086,HASSAN,HAS-Taluk-3,12.659452,76.245994,9000079822,ACTIVE,2022-07-18
BEN-008728,RC2023108727,Dayita Goswami,3,AAY,35,20,15,FPS-0317,HASSAN,HAS-Taluk-4,13.162986,75.912837,9000080819,MIGRATED,2022-03-29
BEN-008729,RC2024108728,Onveer Seth,2,PHH,10,6,4,FPS-0399,SHIVAMOGGA,SHI-Taluk-1,13.686768,75.910774,9000081816,ACTIVE,2023-11-18
BEN-008730,RC2025108729,Damini Nagi,5,PHH,25,16,9,FPS-0248,HASSAN,HAS-Taluk-1,12.766002,76.041735,9000082813,ACTIVE,2023-08-28
BEN-008731,RC2023108730,Charles Sabharwal,3,PHH,15,9,6,FPS-0319,BENGALURU_URBAN,BEN-Taluk-1,12.956592,77.895718,9000083810,ACTIVE,2024-04-24
BEN-008732,RC2024108731,Hemani Korpal,4,PHH,20,11,9,FPS-0211,HASSAN,HAS-Taluk-1,12.868638,76.167212,9000084807,MIGRATED,2023-05-20
BEN-008733,RC2025108732,Harshil Dora,5,PHH,25,15,10,FPS-0038,BENGALURU_URBAN,BEN-Taluk-2,12.802153,77.573708,9000085804,ACTIVE,2023-04-09
BEN-008734,RC2023108733,Yashvi Varughese,6,PHH,30,17,13,FPS-0551,BENGALURU_URBAN,BEN-Taluk-2,13.168166,77.670096,9000086801,ACTIVE,2023-12-17
BEN-008735,RC2024108734,Jagvi Sane,2,PHH,10,6,4,FPS-0469,BENGALURU_URBAN,BEN-Taluk-1,12.761835,77.761667,9000087798,ACTIVE,2023-07-08
BEN-008736,RC2025108735,Sneha Uppal,3,PHH,15,9,6,FPS-0560,MANDYA,MAN-Taluk-4,12.902248,76.94176,9000088795,ACTIVE,2022-01-02
BEN-008737,RC2023108736,Jason Minhas,3,PHH,15,8,7,FPS-0103,TUMAKURU,TUM-Taluk-3,13.180875,77.023159,9000089792,ACTIVE,2023-06-21
BEN-008738,RC2024108737,Aditya Bassi,3,PHH,15,9,6,FPS-0236,HASSAN,HAS-Taluk-3,12.623791,76.20475,9000050789,MIGRATED,2023-03-13
BEN-008739,RC2025108738,Netra Manne,4,PHH,20,12,8,FPS-0527,MYSURU,MYS-Taluk-2,12.25009,76.521159,9000051786,ACTIVE,2023-04-28
BEN-008740,RC2023108739,Azaan Zachariah,3,PHH,15,9,6,FPS-0482,BENGALURU_URBAN,BEN-Taluk-3,12.848539,77.609433,9000052783,ACTIVE,2022-07-31
BEN-008741,RC2024108740,Balendra Soni,4,PHH,20,13,7,FPS-0131,SHIVAMOGGA,SHI-Taluk-4,14.129831,75.540525,9000053780,ACTIVE,2023-04-09
BEN-008742,RC2025108741,Samar Palla,5,AAY,35,20,15,FPS-0332,BENGALURU_URBAN,BEN-Taluk-1,12.689752,77.45389,9000054777,MIGRATED,2024-02-24
BEN-008743,RC2023108742,Advik Viswanathan,2,PHH,10,6,4,FPS-0161,HASSAN,HAS-Taluk-2,12.785067,76.19742,9000055774,ACTIVE,2024-02-21
BEN-008744,RC2024108743,Fitan Roy,4,PHH,20,12,8,FPS-0036,HASSAN,HAS-Taluk-1,12.700869,76.132786,9000056771,MIGRATED,2024-04-22
BEN-008745,RC2025108744,Ojas Bassi,4,PHH,20,13,7,FPS-0451,BENGALURU_URBAN,BEN-Taluk-1,13.155817,77.630119,9000057768,ACTIVE,2023-04-25
BEN-008746,RC2023108745,Tamanna Choudhary,4,PHH,20,12,8,FPS-0567,HASSAN,HAS-Taluk-3,13.234066,75.890448,9000058765,ACTIVE,2023-01-11
BEN-008747,RC2024108746,Kiaan Lanka,6,PHH,30,19,11,FPS-0326,BENGALURU_URBAN,BEN-Taluk-4,13.205752,77.855482,9000059762,ACTIVE,2024-05-01
BEN-008748,RC2025108747,Warjas Balasubramanian,3,PHH,15,9,6,FPS-0342,HASSAN,HAS-Taluk-1,13.109646,75.931621,9000060759,ACTIVE,2024-01-03
BEN-008749,RC2023108748,Omisha Mani,3,PHH,15,9,6,FPS-0590,TUMAKURU,TUM-Taluk-2,13.662768,76.976582,9000061756,ACTIVE,2023-10-20
BEN-008750,RC2024108749,Zilmil Kannan,3,AAY,35,21,14,FPS-0490,TUMAKURU,TUM-Taluk-3,13.492354,76.912672,9000062753,MIGRATED,2022-10-16
BEN-008751,RC2025108750,Hemani Borra,4,PHH,20,11,9,FPS-0523,HASSAN,HAS-Taluk-2,12.855097,75.952454,9000063750,ACTIVE,2023-07-06
BEN-008752,RC2023108751,Ojas Shan,5,AAY,35,20,15,FPS-0023,HASSAN,HAS-Taluk-2,12.715501,76.204545,9000064747,ACTIVE,2024-06-16
BEN-008753,RC2024108752,William Amble,4,PHH,20,11,9,FPS-0112,SHIVAMOGGA,SHI-Taluk-4,13.834137,75.564196,9000065744,ACTIVE,2022-10-30
BEN-008754,RC2025108753,Tanish Narang,3,PHH,15,9,6,FPS-0023,HASSAN,HAS-Taluk-2,12.750581,76.147563,9000066741,ACTIVE,2023-11-04
BEN-008755,RC2023108754,Christopher Arora,3,PHH,15,9,6,FPS-0294,BENGALURU_URBAN,BEN-Taluk-4,13.036591,77.661942,9000067738,ACTIVE,2023-05-13
BEN-008756,RC2024108755,Gaurang Narayan,4,PHH,20,13,7,FPS-0363,BENGALURU_URBAN,BEN-Taluk-2,12.698021,77.46977,9000068735,ACTIVE,2022-04-25
BEN-008757,RC2025108756,Charvi Natt,3,PHH,15,8,7,FPS-0224,SHIVAMOGGA,SHI-Taluk-1,13.6051,75.795417,9000069732,ACTIVE,2022-06-28
BEN-008758,RC2023108757,Dayita Dara,3,PHH,15,10,5,FPS-0317,HASSAN,HAS-Taluk-4,13.164883,75.924314,9000070729,ACTIVE,2022-06-20
BEN-008759,RC2024108758,Adya Arora,4,AAY,35,22,13,FPS-0088,BENGALURU_URBAN,BEN-Taluk-4,12.635991,77.433095,9000071726,MIGRATED,2022-02-07
BEN-008760,RC2025108759,Kiaan Tripathi,2,PHH,10,6,4,FPS-0224,SHIVAMOGGA,SHI-Taluk-1,13.638391,75.787289,9000072723,MIGRATED,2023-09-22
BEN-008761,RC2023108760,Mohini Anne,3,PHH,15,9,6,FPS-0345,MYSURU,MYS-Taluk-1,12.371311,76.311153,9000073720,ACTIVE,2024-02-15
BEN-008762,RC2024108761,Mason Kumar,6,PHH,30,19,11,FPS-0561,HASSAN,HAS-Taluk-3,12.645968,76.100846,9000074717,ACTIVE,2023-12-08
BEN-008763,RC2025108762,Thomas Nair,5,PHH,25,14,11,FPS-0221,TUMAKURU,TUM-Taluk-2,13.617994,76.778489,9000075714,ACTIVE,2022-06-10
BEN-008764,RC2023108763,Udant Gopal,5,PHH,25,16,9,FPS-0166,MANDYA,MAN-Taluk-3,12.429895,76.722494,9000076711,ACTIVE,2022-04-07
BEN-008765,RC2024108764,Tanveer Batta,3,PHH,15,9,6,FPS-0162,SHIVAMOGGA,SHI-Taluk-4,13.845015,75.483414,9000077708,ACTIVE,2022-10-22
BEN-008766,RC2025108765,Varenya Sabharwal,6,PHH,30,17,13,FPS-0110,MANDYA,MAN-Taluk-3,12.8906,76.962512,9000078705,ACTIVE,2024-01-12
BEN-008767,RC2023108766,Logan Samra,5,PHH,25,16,9,FPS-0557,BENGALURU_URBAN,BEN-Taluk-2,12.680796,77.510803,9000079702,ACTIVE,2023-11-14
BEN-008768,RC2024108767,Champak Chaudhary,3,PHH,15,10,5,FPS-0387,SHIVAMOGGA,SHI-Taluk-4,13.927872,75.524456,9000080699,ACTIVE,2022-01-30
BEN-008769,RC2025108768,Tanveer Kota,3,PHH,15,8,7,FPS-0600,BENGALURU_URBAN,BEN-Taluk-4,12.921539,77.806106,9000081696,ACTIVE,2024-03-03
BEN-008770,RC2023108769,Jhalak Parikh,2,PHH,10,6,4,FPS-0266,MANDYA,MAN-Taluk-3,12.551008,76.593923,9000082693,ACTIVE,2022-06-24
BEN-008771,RC2024108770,Janya Karpe,3,PHH,15,10,5,FPS-0519,BENGALURU_URBAN,BEN-Taluk-2,12.714068,77.714303,9000083690,ACTIVE,2024-05-11
BEN-008772,RC2025108771,Manthan Sarkar,4,PHH,20,13,7,FPS-0344,BENGALURU_URBAN,BEN-Taluk-3,12.768301,77.899398,9000084687,ACTIVE,2024-02-16
BEN-008773,RC2023108772,Michael Edwin,5,AAY,35,20,15,FPS-0452,MYSURU,MYS-Taluk-1,12.220323,76.455095,9000085684,ACTIVE,2023-03-21
BEN-008774,RC2024108773,Ranbir Dani,4,PHH,20,11,9,FPS-0533,MYSURU,MYS-Taluk-1,12.754625,76.314305,9000086681,ACTIVE,2022-01-04
BEN-008775,RC2025108774,Keya Gade,2,PHH,10,6,4,FPS-0035,MANDYA,MAN-Taluk-4,12.64951,77.111809,9000087678,MIGRATED,2024-01-22
BEN-008776,RC2023108775,Vanya Deshpande,4,AAY,35,20,15,FPS-0283,MYSURU,MYS-Taluk-4,12.431476,76.44534,9000088675,ACTIVE,2023-08-11
BEN-008777,RC2024108776,Kabir Narayanan,4,PHH,20,11,9,FPS-0142,HASSAN,HAS-Taluk-1,13.202342,75.852166,9000089672,ACTIVE,2023-11-06
BEN-008778,RC2025108777,Aahana Mutti,5,PHH,25,14,11,FPS-0417,HASSAN,HAS-Taluk-2,13.20028,75.714908,9000050669,ACTIVE,2023-12-24
BEN-008779,RC2023108778,Yashica Balakrishnan,2,PHH,10,6,4,FPS-0408,MYSURU,MYS-Taluk-3,12.683093,76.453047,9000051666,MIGRATED,2023-07-03
BEN-008780,RC2024108779,Janani Rau,3,AAY,35,22,13,FPS-0190,TUMAKURU,TUM-Taluk-2,13.700172,77.045534,9000052663,ACTIVE,2023-03-01
BEN-008781,RC2025108780,Tanish Karnik,3,PHH,15,9,6,FPS-0254,MANDYA,MAN-Taluk-2,12.641926,76.827513,9000053660,ACTIVE,2022-01-28
BEN-008782,RC2023108781,Lakshit Sen,6,PHH,30,17,13,FPS-0460,MANDYA,MAN-Taluk-2,12.887219,77.169932,9000054657,ACTIVE,2024-05-01
BEN-008783,RC2024108782,Advika De,7,AAY,35,21,14,FPS-0034,TUMAKURU,TUM-Taluk-3,13.671429,77.091982,9000055654,ACTIVE,2022-03-21
BEN-008784,RC2025108783,Warinder Mohan,2,PHH,10,6,4,FPS-0328,TUMAKURU,TUM-Taluk-1,13.161197,76.935783,9000056651,ACTIVE,2024-02-20
BEN-008785,RC2023108784,Damini Master,7,AAY,35,21,14,FPS-0334,TUMAKURU,TUM-Taluk-4,13.392013,77.112862,9000057648,ACTIVE,2022-10-01
BEN-008786,RC2024108785,Kavya Swamy,1,PHH,5,3,2,FPS-0467,HASSAN,HAS-Taluk-3,13.126742,75.737256,9000058645,ACTIVE,2022-02-16
BEN-008787,RC2025108786,Siya Sahota,4,PHH,20,12,8,FPS-0298,HASSAN,HAS-Taluk-3,12.889045,76.031417,9000059642,ACTIVE,2024-02-21
BEN-008788,RC2023108787,Gauri Bath,3,PHH,15,9,6,FPS-0469,BENGALURU_URBAN,BEN-Taluk-1,12.723356,77.813335,9000060639,ACTIVE,2023-08-24
BEN-008789,RC2024108788,Yatin Gupta,3,PHH,15,10,5,FPS-0338,BENGALURU_URBAN,BEN-Taluk-2,12.703017,77.533628,9000061636,ACTIVE,2024-02-19
BEN-008790,RC2025108789,Indali Chopra,3,PHH,15,9,6,FPS-0544,BENGALURU_URBAN,BEN-Taluk-4,13.037346,77.76934,9000062633,ACTIVE,2022-09-30
BEN-008791,RC2023108790,Gaurika Vaidya,6,PHH,30,18,12,FPS-0393,SHIVAMOGGA,SHI-Taluk-4,13.732858,75.679093,9000063630,ACTIVE,2022-12-06
BEN-008792,RC2024108791,Chakradhar Majumdar,6,AAY,35,22,13,FPS-0503,TUMAKURU,TUM-Taluk-1,13.16938,76.860141,9000064627,ACTIVE,2023-09-30
BEN-008793,RC2025108792,Tejas Tiwari,2,PHH,10,6,4,FPS-0302,MYSURU,MYS-Taluk-1,12.176533,76.555884,9000065624,ACTIVE,2023-04-24
BEN-008794,RC2023108793,Rayaan Ravel,6,AAY,35,22,13,FPS-0241,MANDYA,MAN-Taluk-4,12.372886,76.513023,9000066621,ACTIVE,2024-04-15
BEN-008795,RC2024108794,Sai Sehgal,2,PHH,10,6,4,FPS-0403,TUMAKURU,TUM-Taluk-4,13.316885,76.865265,9000067618,MIGRATED,2022-04-06
BEN-008796,RC2025108795,Amaira Kothari,4,PHH,20,13,7,FPS-0038,BENGALURU_URBAN,BEN-Taluk-2,12.790174,77.521328,9000068615,ACTIVE,2024-04-09
BEN-008797,RC2023108796,Aahana Yogi,3,PHH,15,9,6,FPS-0126,BENGALURU_URBAN,BEN-Taluk-3,13.136053,77.573581,9000069612,ACTIVE,2022-04-22
BEN-008798,RC2024108797,Pranav Banik,3,PHH,15,10,5,FPS-0262,SHIVAMOGGA,SHI-Taluk-1,13.839907,75.744763,9000070609,ACTIVE,2023-06-19
BEN-008799,RC2025108798,Yatin Chandran,3,AAY,35,20,15,FPS-0253,TUMAKURU,TUM-Taluk-2,13.276742,76.94659,9000071606,ACTIVE,2023-10-27
BEN-008800,RC2023108799,Kritika Rai,3,AAY,35,22,13,FPS-0441,MANDYA,MAN-Taluk-1,12.557647,76.415111,9000072603,ACTIVE,2023-04-29
BEN-008801,RC2024108800,Anmol Majumdar,1,PHH,5,3,2,FPS-0028,TUMAKURU,TUM-Taluk-4,13.190121,77.036201,9000073600,ACTIVE,2024-03-29
BEN-008802,RC2025108801,Yatin Brahmbhatt,3,PHH,15,9,6,FPS-0134,TUMAKURU,TUM-Taluk-2,13.400597,76.919701,9000074597,ACTIVE,2022-09-04
BEN-008803,RC2023108802,Varenya Pandey,2,PHH,10,6,4,FPS-0566,MANDYA,MAN-Taluk-1,12.629452,76.643685,9000075594,MIGRATED,2022-12-26
BEN-008804,RC2024108803,Naksh Palla,6,PHH,30,18,12,FPS-0590,TUMAKURU,TUM-Taluk-2,13.684528,76.980283,9000076591,MIGRATED,2024-02-09
BEN-008805,RC2025108804,Ethan Chowdhury,2,PHH,10,6,4,FPS-0231,SHIVAMOGGA,SHI-Taluk-3,14.172865,75.34671,9000077588,MIGRATED,2023-10-03
BEN-008806,RC2023108805,Abhiram Bala,5,PHH,25,16,9,FPS-0412,SHIVAMOGGA,SHI-Taluk-3,13.652534,75.746235,9000078585,ACTIVE,2023-05-11
BEN-008807,RC2024108806,Ishanvi Khare,4,PHH,20,11,9,FPS-0109,TUMAKURU,TUM-Taluk-1,13.7208,76.807324,9000079582,MIGRATED,2024-01-03
BEN-008808,RC2025108807,Indira Peri,5,PHH,25,16,9,FPS-0528,TUMAKURU,TUM-Taluk-3,13.336948,76.862335,9000080579,ACTIVE,2023-01-08
BEN-008809,RC2023108808,Kritika Kibe,4,AAY,35,21,14,FPS-0209,TUMAKURU,TUM-Taluk-2,13.491377,76.761561,9000081576,MIGRATED,2024-04-10
BEN-008810,RC2024108809,Harrison Desai,3,PHH,15,8,7,FPS-0243,SHIVAMOGGA,SHI-Taluk-3,13.717003,75.802113,9000082573,MIGRATED,2023-05-01
BEN-008811,RC2025108810,Varenya Golla,6,AAY,35,20,15,FPS-0313,BENGALURU_URBAN,BEN-Taluk-1,12.891487,77.432385,9000083570,MIGRATED,2023-07-02
BEN-008812,RC2023108811,Girik Shroff,6,PHH,30,18,12,FPS-0196,TUMAKURU,TUM-Taluk-2,13.453936,76.848779,9000084567,ACTIVE,2024-02-02
BEN-008813,RC2024108812,Warjas Chaudhry,4,PHH,20,12,8,FPS-0543,SHIVAMOGGA,SHI-Taluk-4,13.74373,75.756129,9000085564,ACTIVE,2023-07-25
BEN-008814,RC2025108813,Oviya Koshy,2,PHH,10,6,4,FPS-0335,MANDYA,MAN-Taluk-1,12.774953,77.165016,9000086561,ACTIVE,2024-02-09
BEN-008815,RC2023108814,Orinder Natt,3,AAY,35,21,14,FPS-0584,TUMAKURU,TUM-Taluk-3,13.72105,77.035842,9000087558,ACTIVE,2024-01-18
BEN-008816,RC2024108815,Hemang Mukhopadhyay,4,PHH,20,12,8,FPS-0566,MANDYA,MAN-Taluk-1,12.640038,76.693827,9000088555,ACTIVE,2022-04-15
BEN-008817,RC2025108816,Gauri Bassi,4,AAY,35,19,16,FPS-0400,BENGALURU_URBAN,BEN-Taluk-3,12.996823,77.680809,9000089552,ACTIVE,2023-11-26
BEN-008818,RC2023108817,Saksham Khatri,3,PHH,15,8,7,FPS-0147,MANDYA,MAN-Taluk-3,12.306765,76.58285,9000050549,ACTIVE,2022-12-02
BEN-008819,RC2024108818,Triya Pillay,3,AAY,35,22,13,FPS-0524,SHIVAMOGGA,SHI-Taluk-4,13.81036,75.863608,9000051546,MIGRATED,2022-09-23
BEN-008820,RC2025108819,Oni Vala,1,PHH,5,3,2,FPS-0129,MANDYA,MAN-Taluk-1,12.409237,76.934741,9000052543,MIGRATED,2023-09-27
BEN-008821,RC2023108820,Wahab Kaur,4,AAY,35,21,14,FPS-0336,HASSAN,HAS-Taluk-4,12.618196,76.209944,9000053540,ACTIVE,2023-08-16
BEN-008822,RC2024108821,Ronith Sagar,3,AAY,35,19,16,FPS-0504,MANDYA,MAN-Taluk-4,12.553471,76.879307,9000054537,ACTIVE,2023-07-21
BEN-008823,RC2025108822,Chasmum Barad,5,PHH,25,16,9,FPS-0211,HASSAN,HAS-Taluk-1,12.920771,76.142691,9000055534,ACTIVE,2024-05-16
BEN-008824,RC2023108823,Chaitaly Purohit,3,PHH,15,8,7,FPS-0354,MANDYA,MAN-Taluk-4,12.627032,76.670612,9000056531,ACTIVE,2023-07-20
BEN-008825,RC2024108824,Indrajit Babu,5,PHH,25,15,10,FPS-0222,MANDYA,MAN-Taluk-2,12.524231,76.793812,9000057528,ACTIVE,2022-09-19
BEN-008826,RC2025108825,Vrinda Ramanathan,3,PHH,15,10,5,FPS-0505,HASSAN,HAS-Taluk-2,13.255181,76.266858,9000058525,ACTIVE,2024-01-05
BEN-008827,RC2023108826,Wishi Gaba,4,AAY,35,21,14,FPS-0473,HASSAN,HAS-Taluk-3,12.817259,75.949607,9000059522,ACTIVE,2022-11-19
